snapshot_date,product_id,product_name,warehouse_id,ABC_class,current_inventory,current_inventory_value,average_daily_demand,forecast_daily_demand,planning_daily_demand,demand_variability,standard_lead_time_days,safety_stock,reorder_point,eoq,stockout_risk,overstock_risk,recommended_order_quantity,transfer_from_warehouse,inventory_action
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH03,B,8,263.04,0.02,0.02,0.02,0.88,10,2.0,2.0,11.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH04,B,3,98.64,0.01,0.01,0.01,0.0,10,0.0,0.0,9.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH05,B,3,98.64,0.01,0.01,0.01,0.0,10,0.0,0.0,8.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH06,B,3,98.64,0.0,0.0,0.0,0.0,10,0.0,0.0,4.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH07,B,2,65.76,0.0,0.0,0.0,0.43,10,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH08,B,2,65.76,0.0,0.0,0.0,0.41,10,1.0,1.0,5.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH09,B,3,98.64,0.0,0.0,0.0,0.5,10,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH10,B,3,98.64,0.01,0.01,0.01,0.97,10,2.0,2.0,9.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH11,B,3,98.64,0.01,0.01,0.01,0.41,10,1.0,1.0,9.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03485,Pinnacle X200 Over-Ear Headphones,WH12,B,4,131.52,0.01,0.01,0.01,0.0,10,0.0,0.0,8.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH01,B,10,78.3,0.12,0.12,0.12,0.95,19,3.0,5.0,54.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH02,B,12,93.96,0.11,0.11,0.11,0.92,19,3.0,5.0,50.0,Low,Medium,0.0,WH12,MONITOR
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH03,B,6,46.98,0.05,0.05,0.05,0.32,19,1.0,2.0,34.0,Low,Medium,0.0,WH12,MONITOR
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH04,B,18,140.94,0.11,0.11,0.11,1.3,19,4.0,6.0,50.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH05,B,6,46.98,0.06,0.06,0.06,0.43,19,1.0,2.0,37.0,Low,Medium,0.0,WH12,MONITOR
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH06,B,6,46.98,0.1,0.1,0.1,1.03,19,3.0,5.0,48.0,Low,Low,0.0,WH12,HOLD
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH07,B,4,31.32,0.03,0.03,0.03,0.4,19,1.0,2.0,26.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH08,B,6,46.98,0.01,0.01,0.01,0.8,19,2.0,2.0,16.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH09,B,2,15.66,0.12,0.12,0.12,0.82,19,2.0,4.0,52.0,High,Low,52.0,WH12,TRANSFER STOCK
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH10,B,7,54.81,0.0,0.0,0.0,0.75,19,2.0,2.0,0.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH11,B,11,86.13,0.01,0.01,0.01,0.9,19,2.0,2.0,16.0,Low,High,0.0,WH12,REDUCE INVENTORY
2026-12-28,P03486,Vaultis Ultra 1000-Piece Puzzle,WH12,B,21,164.43,0.04,0.04,0.04,1.07,19,3.0,4.0,31.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH01,C,4,13.6,0.0,0.0,0.0,0.43,7,1.0,1.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH02,C,9,30.6,0.02,0.02,0.02,0.89,7,1.0,1.0,37.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH03,C,5,17.0,0.03,0.03,0.03,0.14,7,0.0,0.0,42.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH04,C,1,3.4,0.02,0.02,0.02,0.46,7,1.0,1.0,37.0,Medium,Low,37.0,WH02,REORDER SOON
2026-12-28,P03487,Vertex Premium Granola Bites,WH05,C,4,13.6,0.01,0.01,0.01,0.0,7,0.0,0.0,24.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH06,C,1,3.4,0.1,0.1,0.1,0.14,7,0.0,1.0,73.0,Medium,Low,73.0,WH02,REORDER SOON
2026-12-28,P03487,Vertex Premium Granola Bites,WH07,C,4,13.6,0.0,0.0,0.0,0.19,7,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH08,C,1,3.4,0.0,0.0,0.0,1.01,7,2.0,2.0,13.0,Medium,High,13.0,WH02,REORDER SOON
2026-12-28,P03487,Vertex Premium Granola Bites,WH09,C,5,17.0,0.02,0.02,0.02,0.19,7,0.0,0.0,32.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH10,C,6,20.4,0.04,0.04,0.04,0.44,7,1.0,1.0,45.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH11,C,4,13.6,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03487,Vertex Premium Granola Bites,WH12,C,2,6.8,0.0,0.0,0.0,0.24,7,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH01,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH02,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH03,C,2,65.08,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH04,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,5.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH05,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH06,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH07,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH08,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH09,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH10,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH11,C,2,65.08,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03488,Silverpine Everyday Tripod Kit,WH12,C,1,32.54,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,Low,High,0.0,WH11,REDUCE INVENTORY
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH01,C,4,37.64,0.03,0.03,0.03,0.71,55,3.0,4.0,23.0,Medium,High,23.0,WH08,REORDER SOON
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH02,C,5,47.05,0.02,0.02,0.02,0.77,55,4.0,5.0,21.0,Medium,High,21.0,WH08,REORDER SOON
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH03,C,2,18.82,0.02,0.02,0.02,0.32,55,1.0,2.0,22.0,Medium,Low,22.0,WH08,REORDER SOON
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH04,C,5,47.05,0.03,0.03,0.03,0.27,55,1.0,3.0,24.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH05,C,4,37.64,0.02,0.02,0.02,0.24,55,1.0,2.0,21.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH06,C,3,28.23,0.01,0.01,0.01,0.64,55,3.0,4.0,16.0,Medium,High,16.0,WH08,REORDER SOON
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH07,C,2,18.82,0.0,0.0,0.0,0.61,55,3.0,3.0,0.0,Medium,High,1.0,WH08,REORDER SOON
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH08,C,8,75.28,0.0,0.0,0.0,0.64,55,3.0,3.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH09,C,5,47.05,0.04,0.04,0.04,0.58,55,3.0,5.0,28.0,Medium,High,28.0,WH08,REORDER SOON
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH10,C,5,47.05,0.01,0.01,0.01,0.24,55,1.0,2.0,16.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH11,C,5,47.05,0.0,0.0,0.0,0.48,55,2.0,2.0,10.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03489,Ridgeline Compact Trunk Organizer,WH12,C,5,47.05,0.0,0.0,0.0,0.19,55,1.0,1.0,10.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH01,B,4,46.16,0.03,0.03,0.03,0.27,67,1.0,3.0,22.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH02,B,1,11.54,0.03,0.03,0.03,0.32,67,2.0,4.0,22.0,High,Low,22.0,WH04,TRANSFER STOCK
2026-12-28,P03490,Ostrom Ultra Sandals,WH03,B,3,34.62,0.0,0.0,0.0,0.0,67,0.0,0.0,7.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH04,B,28,323.12,0.03,0.03,0.03,1.32,67,7.0,9.0,22.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH05,B,3,34.62,0.03,0.03,0.03,0.14,67,1.0,3.0,22.0,Medium,Medium,22.0,WH04,REORDER SOON
2026-12-28,P03490,Ostrom Ultra Sandals,WH06,B,4,46.16,0.0,0.0,0.0,0.14,67,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH07,B,2,23.08,0.0,0.0,0.0,0.19,67,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH08,B,4,46.16,0.0,0.0,0.0,0.14,67,1.0,1.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH09,B,7,80.78,0.03,0.03,0.03,0.14,67,1.0,3.0,23.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH10,B,12,138.48,0.01,0.01,0.01,0.87,67,4.0,5.0,12.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH11,B,6,69.24,0.0,0.0,0.0,0.36,67,2.0,2.0,0.0,Low,High,0.0,WH04,REDUCE INVENTORY
2026-12-28,P03490,Ostrom Ultra Sandals,WH12,B,2,23.08,0.02,0.02,0.02,0.0,67,0.0,1.0,17.0,Low,Medium,0.0,WH04,MONITOR
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH01,C,56,127.12,0.06,0.06,0.06,1.16,55,5.0,8.0,66.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH02,C,5,11.35,0.08,0.08,0.08,0.0,55,0.0,5.0,83.0,Medium,Low,83.0,WH07,REORDER SOON
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH03,C,3,6.81,0.05,0.05,0.05,0.0,55,0.0,3.0,63.0,Medium,Low,63.0,WH07,REORDER SOON
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH04,C,3,6.81,0.06,0.06,0.06,0.0,55,0.0,3.0,68.0,High,Low,68.0,WH07,TRANSFER STOCK
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH05,C,3,6.81,0.07,0.07,0.07,0.0,55,0.0,4.0,76.0,High,Low,76.0,WH07,TRANSFER STOCK
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH06,C,13,29.51,0.06,0.06,0.06,0.34,55,2.0,5.0,68.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH07,C,85,192.95,0.0,0.0,0.0,2.0,55,9.0,9.0,16.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH08,C,2,4.54,0.03,0.03,0.03,0.27,55,1.0,3.0,49.0,Medium,Low,49.0,WH07,REORDER SOON
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH09,C,5,11.35,0.07,0.07,0.07,0.34,55,2.0,6.0,73.0,Medium,Low,73.0,WH07,REORDER SOON
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH10,C,2,4.54,0.04,0.04,0.04,0.0,55,0.0,2.0,57.0,High,Low,57.0,WH07,TRANSFER STOCK
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH11,C,3,6.81,0.05,0.05,0.05,0.14,55,1.0,4.0,65.0,Medium,Low,65.0,WH07,REORDER SOON
2026-12-28,P03491,Willowbrook Elite Sparkling Water Case,WH12,C,4,9.08,0.02,0.02,0.02,0.0,55,0.0,1.0,39.0,Low,High,0.0,WH07,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH01,A,6,2093.4,0.01,0.01,0.01,0.32,67,2.0,3.0,2.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH02,A,3,1046.7,0.0,0.0,0.0,0.3,67,2.0,2.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH03,A,4,1395.6,0.01,0.01,0.01,0.14,67,1.0,2.0,3.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH04,A,5,1744.5,0.01,0.01,0.01,0.41,67,2.0,3.0,3.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH05,A,3,1046.7,0.01,0.01,0.01,0.14,67,1.0,2.0,3.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH06,A,3,1046.7,0.03,0.03,0.03,0.24,67,1.0,3.0,4.0,Medium,Medium,4.0,WH01,REORDER SOON
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH07,A,3,1046.7,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH08,A,5,1744.5,0.0,0.0,0.0,0.19,67,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH09,A,2,697.8,0.0,0.0,0.0,0.24,67,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH10,A,2,697.8,0.0,0.0,0.0,0.0,67,0.0,0.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH11,A,0,0.0,0.0,0.0,0.0,0.51,67,3.0,3.0,0.0,Critical,Low,3.0,WH01,TRANSFER STOCK
2026-12-28,P03492,Rockridge Essential Laptop Stand,WH12,A,5,1744.5,0.0,0.0,0.0,0.19,67,1.0,1.0,0.0,Low,High,0.0,WH01,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH01,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH02,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH03,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH04,C,1,27.01,0.0,0.0,0.0,0.14,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH05,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH06,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH07,C,0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Critical,Low,0.0,WH08,TRANSFER STOCK
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH08,C,2,54.02,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH09,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH10,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH11,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03493,Pinnacle Classic Video Doorbell,WH12,C,1,27.01,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,Low,High,0.0,WH08,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH01,C,5,39.25,0.02,0.02,0.02,0.3,54,1.0,2.0,23.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH02,C,3,23.55,0.01,0.01,0.01,0.19,54,1.0,2.0,16.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH03,C,6,47.1,0.01,0.01,0.01,0.0,54,0.0,0.0,14.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH04,C,2,15.7,0.0,0.0,0.0,0.19,54,1.0,1.0,8.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH05,C,6,47.1,0.0,0.0,0.0,0.27,54,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH06,C,4,31.4,0.01,0.01,0.01,0.0,54,0.0,1.0,16.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH07,C,5,39.25,0.0,0.0,0.0,0.14,54,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH08,C,3,23.55,0.0,0.0,0.0,0.14,54,1.0,1.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH09,C,6,47.1,0.0,0.0,0.0,0.38,54,2.0,2.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH10,C,2,15.7,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH11,C,4,31.4,0.0,0.0,0.0,0.0,54,0.0,0.0,11.0,Low,High,0.0,WH03,REDUCE INVENTORY
2026-12-28,P03494,Crestmark Essential Model Kit,WH12,C,3,23.55,0.0,0.0,0.0,0.59,54,3.0,3.0,0.0,Medium,High,0.0,WH03,REORDER SOON
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH01,A,19,211.66,0.25,0.25,0.25,1.07,51,5.0,18.0,64.0,Low,Low,0.0,WH02,HOLD
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH02,A,42,467.88,0.35,0.35,0.35,1.3,51,6.0,24.0,76.0,Low,Medium,0.0,,MONITOR
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH03,A,7,77.98,0.14,0.14,0.14,0.51,51,2.0,9.0,48.0,High,Low,48.0,WH02,TRANSFER STOCK
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH04,A,23,256.22,0.21,0.21,0.21,0.88,51,4.0,15.0,59.0,Low,Medium,0.0,WH02,MONITOR
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH05,A,16,178.24,0.13,0.13,0.13,1.49,51,7.0,14.0,47.0,Low,Medium,0.0,WH02,MONITOR
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH06,A,6,66.84,0.2,0.2,0.2,0.75,51,3.0,13.0,58.0,High,Low,58.0,WH02,TRANSFER STOCK
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH07,A,6,66.84,0.0,0.0,0.0,1.49,51,7.0,7.0,9.0,Medium,High,9.0,WH02,REORDER SOON
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH08,A,8,89.12,0.08,0.08,0.08,0.73,51,3.0,7.0,35.0,Low,Medium,0.0,WH02,MONITOR
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH09,A,11,122.54,0.28,0.28,0.28,1.96,51,9.0,23.0,67.0,High,Low,67.0,WH02,TRANSFER STOCK
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH10,A,33,367.62,0.11,0.11,0.11,1.61,51,7.0,13.0,43.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH11,A,32,356.48,0.1,0.1,0.1,1.71,51,8.0,13.0,39.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03495,UrbanNest Deluxe Slim Fit Shirt,WH12,A,2,22.28,0.08,0.08,0.08,0.41,51,2.0,6.0,35.0,High,Low,35.0,WH02,TRANSFER STOCK
2026-12-28,P03496,Comet Elite Shelving Unit,WH01,B,7,66.64,0.04,0.04,0.04,0.14,24,0.0,1.0,27.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH02,B,15,142.8,0.01,0.01,0.01,1.25,24,4.0,4.0,16.0,Low,High,0.0,,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH03,B,2,19.04,0.03,0.03,0.03,0.14,24,0.0,1.0,23.0,Low,Low,0.0,WH02,HOLD
2026-12-28,P03496,Comet Elite Shelving Unit,WH04,B,5,47.6,0.02,0.02,0.02,0.46,24,1.0,2.0,22.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH05,B,4,38.08,0.03,0.03,0.03,0.0,24,0.0,1.0,25.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH06,B,14,133.28,0.02,0.02,0.02,0.8,24,2.0,2.0,19.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH07,B,4,38.08,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH08,B,5,47.6,0.01,0.01,0.01,0.69,24,2.0,2.0,15.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH09,B,7,66.64,0.02,0.02,0.02,1.27,24,4.0,5.0,21.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH10,B,3,28.56,0.0,0.0,0.0,0.14,24,0.0,0.0,10.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH11,B,5,47.6,0.01,0.01,0.01,0.47,24,1.0,1.0,15.0,Low,High,0.0,WH02,REDUCE INVENTORY
2026-12-28,P03496,Comet Elite Shelving Unit,WH12,B,3,28.56,0.04,0.04,0.04,0.5,24,2.0,3.0,27.0,Medium,Low,27.0,WH02,REORDER SOON
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH01,B,3,18.12,0.06,0.06,0.06,0.67,21,2.0,3.0,44.0,Medium,Low,44.0,WH08,REORDER SOON
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH02,B,5,30.2,0.08,0.08,0.08,0.36,21,1.0,3.0,48.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH03,B,6,36.24,0.08,0.08,0.08,0.54,21,2.0,4.0,48.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH04,B,8,48.32,0.11,0.11,0.11,1.16,21,3.0,5.0,57.0,Low,Low,0.0,WH08,HOLD
2026-12-28,P03497,Brightline Everyday Salad Dressing Set,WH05,B,12,72.48,0.07,0.07,0.07,0.64,21,2.0,4.0,47.0,Low,High,0.0,WH08,REDUCE INVENTORY
